UlykkeDato,FartøyNavn,UlykkeType,Breddegrad,Lengdegrad,AntallDød,AntallSkadet
1992-01-02 07:00:00,LOFOTHAV,Grunnstøting,69.55833333333334,18.716666666666665,,
1992-01-01 07:00:00,FRØYVAAG,Grunnstøting,63.12583333333333,7.789666666666666,,
1992-01-01 04:00:00,MENINA BARBARA,Grunnstøting,62.16666666666666,5.3999999999999995,,
1992-01-01 08:00:00,ICEBERG,Grunnstøting,62.489999999999995,6.169999999999999,,
1992-01-01 08:00:00,INGER HILDUR,"Kontaktskade, Kaier, Broer etc",62.73833333333333,7.199999999999999,,
1992-01-01 08:00:00,MØRETRÅL,Grunnstøting,62.464999999999996,6.196666666666666,,
1991-09-27 00:00:00,HAVBLIK,Miljøskade/Forurensing,53.26666666666666,4.666666666666666,,
1991-12-12 00:00:00,KILSTRAUM,Miljøskade/Forurensing,55.5,16.416666666666664,,
1991-06-22 01:00:00,MEA,Grunnstøting,68.97833333333332,16.691666666666666,,
1991-12-22 07:00:00,STAMVEIEN,Annen ulykke,59.0,5.0,,
1991-03-11 00:00:00,AGATHE,Miljøskade/Forurensing,52.99999999999999,8.0,,
1991-10-29 11:00:00,EIK,Kollisjon,59.0,10.966666666666665,,
1991-01-28 00:00:00,ECUADORIAN REEFER,Miljøskade/Forurensing,40.666666666666664,14.75,,
1991-04-07 17:00:00,AL QAMAR EL SAUDI EL M,Kollisjon,29.904999999999998,32.544999999999995,,
1991-04-07 17:00:00,BERGE DUKE,Kollisjon,29.904999999999998,32.544999999999995,,
1991-04-05 00:00:00,OSLO COUNTESS,Miljøskade/Forurensing,25.166666666666664,56.349999999999994,,
1991-09-08 00:00:00,MANHATTAN PRINCESS,Miljøskade/Forurensing,53.516666666666666,8.15,,
1991-10-13 16:00:00,BETULA,"Kontaktskade, Kaier, Broer etc",41.916666666666664,29.166666666666664,,
1991-08-13 00:00:00,KNERTEN,Kollisjon,68.17366666666665,15.74133333333333,,
1991-12-18 03:00:00,LENA LINE,Grunnstøting,61.867999999999995,5.2733333333333325,,
1991-12-12 16:00:00,FJORGUTT,Grunnstøting,66.43416666666667,12.934166666666666,,
1991-11-25 21:00:00,KINESHMA,Grunnstøting,69.98833333333332,19.391666666666666,,
1991-02-27 12:00:00,ECHO ELKE,Grunnstøting,66.22233333333334,13.419999999999998,,
1991-11-04 19:00:00,MINARA,Miljøskade/Forurensing,36.0,22.0,,
1991-07-03 20:00:00,SOUND TRUCK,Arbeidsulykke/Personulykke,56.49999999999999,3.3,0.0,2.0
1991-12-27 11:00:00,BÅTSFJORD,Kantring,62.468333333333334,6.131666666666666,,
1991-11-14 01:00:00,SONATA,Lekkasje,62.55,5.25,,
1991-10-25 08:00:00,CHANGJING KOU,Kollisjon,31.249999999999996,122.40333333333332,,
1991-10-25 08:00:00,VISUND,Kollisjon,31.249999999999996,122.40333333333332,,
1991-10-25 15:00:00,BERLINA,Annen ulykke,-29.41666666666666,154.0,,
1991-09-21 17:00:00,REDONIA,Annen ulykke,62.14999999999999,5.076666666666666,,
1991-09-21 17:00:00,ISTRA,Annen ulykke,62.14999999999999,5.076666666666666,,
1991-08-28 00:00:00,TAMAR SONG,Miljøskade/Forurensing,45.03333333333333,-33.349999999999994,,
1991-08-07 16:00:00,KIRSTEN,Miljøskade/Forurensing,53.23333333333333,3.4499999999999997,,
1991-09-06 21:00:00,SIRENA,Miljøskade/Forurensing,49.324,-127.61799999999998,,
1991-12-12 21:00:00,GULLBAS,Arbeidsulykke/Personulykke,57.25,1.8499999999999999,0.0,2.0
1991-12-11 23:00:00,MANHATTAN PRINCESS,Annen ulykke,17.0,-67.53333333333332,,
1991-11-26 15:00:00,HAVMANN,Miljøskade/Forurensing,38.05,1.4,,
1991-08-14 21:00:00,BAMSE,Annen ulykke,57.14333333333333,6.869999999999999,,
1991-08-14 21:00:00,DAGRUN NORCOAST,Annen ulykke,57.14333333333333,6.869999999999999,,
1991-12-30 07:00:00,SVEAFJELL,Grunnstøting,70.61666666666666,29.717,,
1991-12-29 02:00:00,NORVAKT,Grunnstøting,69.98466666666666,19.6725,,
1991-12-23 02:00:00,MARSA,Annen ulykke,61.733331666666665,4.758331666666666,,
1991-12-06 07:00:00,BORGØYGUTT,Grunnstøting,62.33333333333333,5.266666666666666,,
1991-12-04 09:00:00,SANDFLU,Grunnstøting,68.16733333333332,14.187999999999999,,
1991-12-01 18:00:00,SKAGØY,Grunnstøting,70.13333333333333,18.805833333333332,,
1991-11-07 13:00:00,BANDAK,Arbeidsulykke/Personulykke,23.351666666666663,-85.67833333333333,0.0,1.0
1991-06-05 00:00:00,JOHANNA,Grunnstøting,66.533665,12.975829999999998,,
1991-08-08 14:00:00,BOW PRINCESS,Miljøskade/Forurensing,52.80133333333333,4.183333333333334,,
1991-12-30 06:00:00,MAY-BRITT,Hardtværskade,70.4015,26.701166666666666,,
1991-12-19 22:00:00,KVITSØY,Grunnstøting,61.37016666666666,4.892333333333333,,
1991-08-23 22:00:00,SUNRISE II,Grunnstøting,59.26916666666666,10.390166666666666,,
1991-02-21 20:00:00,GRACECHURCH STAR,Brann/Eksplosjon,39.583333333333336,15.066666666666665,,
1991-12-22 13:00:00,STAMVEIEN,Grunnstøting,59.02583333333333,5.613333333333333,,
1991-12-21 10:00:00,JIN HAY/BOJR,Kollisjon,51.30799999999999,1.8529999999999998,,
1991-12-21 10:00:00,HAMILTON TRADER,Kollisjon,51.30799999999999,1.8529999999999998,,
1991-12-17 17:00:00,CEMBULK,Grunnstøting,61.58333333333333,4.949999999999999,,
1991-12-16 15:00:00,LOFOTEN,Grunnstøting,63.65133333333333,9.483666666666666,,
1991-12-12 05:00:00,SONG OF AMERICA,Brann/Eksplosjon,18.333333333333332,-77.99999999999999,,
1991-12-12 20:00:00,SEA SERVICE,Grunnstøting,61.28833333333333,4.645,,
1991-12-08 12:00:00,DRONNINGEN,"Kontaktskade, Kaier, Broer etc",59.86999999999999,10.662499999999998,0.0,4.0
1991-12-06 21:00:00,ALDEN,Grunnstøting,61.27333333333333,4.623333333333333,,
1991-12-03 11:00:00,ANNTORO,Grunnstøting,67.83433333333332,14.774166666666666,,
1991-12-01 16:00:00,TYSFJORD,Arbeidsulykke/Personulykke,67.76166666666667,1.2166666666666666,0.0,1.0
1991-11-30 07:00:00,SANDRA KIM,Grunnstøting,55.883333333333326,12.716666666666665,,
1991-11-29 06:00:00,Førde Junior,Grunnstøting,68.18833333333333,14.157333333333332,,
1991-11-20 01:00:00,MICHELLE,Grunnstøting,59.55666666666666,10.274999999999999,,
1991-11-19 05:00:00,SILDEN,Grunnstøting,60.154999999999994,5.1499999999999995,,
1991-11-15 10:00:00,OSCO STAR,Arbeidsulykke/Personulykke,-11.65833,129.73332999999997,1.0,0.0
1991-09-12 22:00:00,ESSI ANNE,Grunnstøting,17.939999999999998,-66.62333333333332,,
1991-08-15 17:00:00,SHJANTOS,Kollisjon,59.089999999999996,5.698333333333332,,
1991-06-21 23:00:00,MARITA,Grunnstøting,69.18433333333333,18.051,,
1991-05-16 00:00:00,BERLISA,Lekkasje,-23.05,-27.967999999999996,,
1991-03-11 06:00:00,FORNÆS,Kantring,58.74999999999999,4.033331666666666,,
1991-02-07 00:00:00,MARSA,"Kontaktskade, Kaier, Broer etc",58.834999999999994,6.18,,
1991-01-15 08:00:00,HØEGH FREIGHTER,Hardtværskade,42.53333333333333,-51.68333333333333,,
1991-12-01 01:00:00,BELFOREST,Kollisjon,51.42166666666666,3.618333333333333,,
1991-12-01 01:00:00,SPRING PANDA,Kollisjon,51.42166666666666,3.618333333333333,,
1991-11-24 18:00:00,MINERAL,Grunnstøting,61.32666666666666,5.073333333333333,,
1991-11-15 19:00:00,TRANS VÅG,Grunnstøting,64.41166666666666,10.45,,
1991-11-08 19:00:00,ANDANES,Arbeidsulykke/Personulykke,63.46499999999999,10.883333333333333,1.0,0.0
1991-11-06 20:00:00,HASLO,Grunnstøting,64.86166666666665,11.273333333333332,,
1991-10-17 21:00:00,FAR TROUT,Hardtværskade,56.24999999999999,3.4999999999999996,,
1991-10-07 17:00:00,ANITA,Arbeidsulykke/Personulykke,69.43333333333332,16.783333333333335,1.0,0.0
1991-10-03 18:00:00,MADSENG,Kollisjon,69.53416666666666,19.184166666666663,,
1991-08-29 13:00:00,CONSENSUS SUN,Arbeidsulykke/Personulykke,41.51666666666666,-81.71666666666665,1.0,0.0
1991-08-23 03:00:00,JOHANNE KARINE,Annen ulykke,60.03333,3.966665,,
1991-08-06 13:00:00,VINGHOLM,Grunnstøting,63.48499999999999,7.8599999999999985,,
1991-06-20 16:00:00,NORGAS ENERGY,Annen ulykke,44.18433333333333,-56.51749999999999,,
1991-11-30 01:00:00,EL ANCORA,"Kontaktskade, Kaier, Broer etc",51.349999999999994,3.1999999999999997,,
1991-11-29 20:00:00,LEOPOLD,Kollisjon,54.28333333333333,3.2166666666666663,,
1991-11-29 20:00:00,ELISABETH KRISTINA,Kollisjon,54.28333333333333,3.2166666666666663,,
1991-11-17 01:00:00,BERGINA,"Kontaktskade, Kaier, Broer etc",53.55,9.98333333333333,,
1991-11-01 03:00:00,SØRØY,Grunnstøting,70.99249999999999,24.133333333333333,,
1991-11-19 03:00:00,FINNMARKEN,Grunnstøting,69.98349999999999,23.48333333333333,,
1991-08-30 08:00:00,HERMES,Brann/Eksplosjon,1.3333333333333333,103.83333333333333,2.0,3.0
1991-08-05 11:00:00,HERØYJENTA,Kollisjon,69.98333333333332,27.116666666666664,,
1991-08-05 11:00:00,HAVBRIS,Kollisjon,69.98333333333332,27.116666666666664,,
1991-04-05 03:00:00,FURUVIK,Grunnstøting,59.11866666666666,9.621666666666666,,
1991-11-19 14:00:00,JUPITER,Arbeidsulykke/Personulykke,57.58333333333333,9.958333333333334,0.0,1.0
1991-11-17 14:00:00,MELINA TWO,Miljøskade/Forurensing,60.81666666666666,5.033333333333333,,
1991-11-17 19:00:00,JUPITER,Annen ulykke,58.14166666666666,8.0,,
1991-11-04 19:00:00,SEA CAT,Grunnstøting,60.93332999999999,4.88333,2.0,75.0
1991-10-19 19:00:00,TELEKABEL,Grunnstøting,55.908333333333324,10.806666666666665,,
1991-10-15 06:00:00,SKARHOLMEN,Brann/Eksplosjon,70.06716666666667,29.734499999999997,,
1991-09-17 09:00:00,LANDEGOVÆRING,Grunnstøting,70.99,24.766666666666662,,
1991-07-27 09:00:00,VESTBULK,Grunnstøting,56.03333333333333,10.583333333333332,,
1991-06-08 09:00:00,HERMES,Annen ulykke,17.583333333333332,-173.89999999999998,,
1991-01-25 16:00:00,Wani Swan,Grunnstøting,59.855,10.239999999999998,,
1991-11-10 00:00:00,BRØNNØY,Grunnstøting,57.956999999999994,7.204999999999999,,
1991-11-06 14:00:00,CASABLANCA,Lekkasje,70.08416666666666,21.201333333333334,,
1991-11-06 16:00:00,ALDOMA,Kollisjon,57.11816666666666,2.971,0.0,2.0
1991-11-06 16:00:00,ROSS ISLE,Kollisjon,57.11816666666666,2.971,,
1991-11-01 16:00:00,REIPÅFISK,Grunnstøting,67.39133333333334,14.459333333333333,,
1991-10-13 08:00:00,FOSEN,Grunnstøting,63.51,10.143333333333333,,
1991-10-06 16:00:00,NIDARØ,Arbeidsulykke/Personulykke,68.85,16.284166666666664,0.0,1.0
1991-09-27 11:00:00,NY-VIGRA,Grunnstøting,58.89333333333333,11.121666666666666,,
1991-08-23 03:00:00,FAR SERVER,Annen ulykke,56.151666666666664,-2.6083333333333334,,
1991-06-17 02:00:00,Blankvann,Kollisjon,32.09166666666667,124.43333333333332,,
1991-08-08 03:00:00,BELTIMBER,Kollisjon,49.12266666666666,-123.24133333333332,,
1991-08-08 05:00:00,MARIE II,Brann/Eksplosjon,68.16666666666667,14.666666666666664,,
1991-04-13 14:00:00,BRUSTEIN,Grunnstøting,59.86999999999999,10.656666666666665,,
1991-10-27 00:00:00,HAVHELT,Grunnstøting,59.34979499999999,5.3163,,
1991-10-18 06:00:00,NYKSUND,Lekkasje,68.736,14.525166666666665,,
1991-10-17 17:00:00,NJORD,Grunnstøting,68.23566666666666,14.588999999999999,,
1991-10-14 00:00:00,SANNA,Grunnstøting,66.50099999999999,12.125666666666666,,
1991-10-10 19:00:00,FØIKA JR,Grunnstøting,59.284166666666664,5.324999999999999,,
1991-10-07 00:00:00,JAN ROLF,Grunnstøting,68.05466666666666,13.703,,
1991-09-21 10:00:00,EL DELANTERO,Arbeidsulykke/Personulykke,51.40332999999999,-45.05499999999999,2.0,0.0
1991-09-18 10:00:00,MIDØY,Grunnstøting,62.78166666666666,6.66,,
1991-10-22 13:00:00,ACINA,Arbeidsulykke/Personulykke,44.666666666666664,37.666666666666664,1.0,0.0
1991-10-16 20:00:00,BIG,Arbeidsulykke/Personulykke,59.328333333333326,10.513333333333334,1.0,0.0
1991-10-09 07:00:00,MARIKA,Kollisjon,52.465999999999994,4.564333333333333,,
1991-10-09 07:00:00,MEGA HILL,Kollisjon,52.465999999999994,4.564333333333333,,
1991-10-08 16:00:00,TOMMELITEN,Grunnstøting,67.068,14.023666666666665,,
1991-09-10 15:00:00,JAHRE ROSE,Grunnstøting,-20.294999999999998,-40.235,,
1991-09-04 13:00:00,FLATØY,Grunnstøting,69.78383333333332,20.567999999999998,,
1991-04-16 09:00:00,SØNNODD,Grunnstøting,57.099999999999994,-5.821666666666665,,
1991-10-05 00:00:00,TRANS CHEMICA,Annen ulykke,59.015,9.7525,,
1991-09-25 00:00:00,OWL TRADER,Brann/Eksplosjon,51.916666666666664,4.5,,
1991-09-16 14:00:00,FEDERAL OSLO,Grunnstøting,49.243333333333325,-68.13,,
1991-09-02 12:00:00,Bolsøy,Grunnstøting,62.369166666666665,6.041666666666666,,
1991-09-02 13:00:00,SAMNANGER,Arbeidsulykke/Personulykke,-13.949999999999998,43.61666666666666,1.0,0.0
1991-09-01 12:00:00,NILS MALVIN,Grunnstøting,68.89999999999999,16.633999999999997,,
1991-08-30 01:00:00,LENA,Grunnstøting,63.703333333333326,9.516666666666666,,
1991-08-21 09:00:00,KJØLVA,"Kontaktskade, Kaier, Broer etc",69.78333333333332,18.700166666666664,0.0,1.0
1991-08-19 23:00:00,TOR ARNE,Grunnstøting,70.78333333333333,29.38383333333333,,
1991-08-13 12:00:00,ECUADORIAN REEFER,Annen ulykke,0.7316666666666666,-80.88166666666666,,
1991-08-09 06:00:00,RANI,Grunnstøting,70.97083333333333,24.534499999999998,,
1991-08-07 18:00:00,BOW LION,Miljøskade/Forurensing,35.21,142.14833333333334,,
1991-08-04 15:00:00,SUNNY LADY,Annen ulykke,38.58333333333333,8.466666666666665,,
1991-08-03 12:00:00,TOR WERNER,Grunnstøting,71.13333333333333,25.300166666666666,,
1991-07-19 00:00:00,STRILØY,Grunnstøting,55.46666666666666,8.378333333333334,,
1991-07-07 17:00:00,OSLO COUNTESS,Miljøskade/Forurensing,51.93333333333333,2.943333333333333,,
1991-07-02 09:00:00,ØRNFLØY,Grunnstøting,70.08999999999999,20.10833333333333,,
1991-05-29 20:00:00,TELLO,Grunnstøting,62.480000000000004,6.3583333333333325,,
1991-05-01 11:00:00,GEOFJORD,Grunnstøting,58.864999999999995,9.609166666666665,,
1991-09-10 02:00:00,KETLIN,Grunnstøting,61.651666666666664,4.976666666666666,,
1991-09-07 02:00:00,BIRKELAND,Grunnstøting,61.49166666666666,4.976666666666666,,
1991-09-07 01:00:00,STÅLBAS,Grunnstøting,69.33733333333332,16.175666666666665,,
1991-09-02 02:00:00,LEKTER SCG 1,Annen ulykke,59.06166666666666,5.921666666666666,,
1991-09-02 02:00:00,LARS,Annen ulykke,59.06166666666666,5.921666666666666,0.0,1.0
1991-08-28 07:00:00,VEFSNA,Grunnstøting,66.37833333333333,12.93,,
1991-08-27 09:00:00,GARDAR,Miljøskade/Forurensing,62.9,6.083333333333333,,
1991-08-24 17:00:00,VANTAGE,Kollisjon,50.44233333333333,-0.707,,
1991-08-24 17:00:00,STOLT OAKWOOD,Kollisjon,50.44233333333333,-0.707,,
1991-12-05 09:00:00,BERGE FISTER,Arbeidsulykke/Personulykke,25.266666666666666,55.27833333333333,0.0,1.0
1991-08-22 19:00:00,JOMFRUEN,Grunnstøting,59.872499999999995,10.728333333333333,,
1991-08-21 12:00:00,STAR DERBY,Arbeidsulykke/Personulykke,30.45,-91.1,1.0,0.0
1991-08-20 23:00:00,SØRFANGST,Grunnstøting,70.28383,31.066664999999997,,
1991-08-15 14:00:00,SKIBLADNER,Kollisjon,61.11666666666666,10.458333333333332,0.0,2.0
1991-08-15 14:00:00,FRITIDSBÅT.,Kollisjon,61.11666666666666,10.458333333333332,,
1991-08-13 20:00:00,MØRECRUISE,Grunnstøting,62.71833333333332,7.175,,
1991-08-12 20:00:00,LUNDSAUNET,Kollisjon,71.05133333333332,25.883333333333333,,
1991-08-10 00:00:00,KVITINGEN,Grunnstøting,70.63666666666666,21.921666666666663,,
1991-08-06 04:00:00,SJÅVIKNES,Grunnstøting,70.96666666666667,25.45,,
1991-08-06 03:00:00,GLIMT,Grunnstøting,70.08399999999999,20.099999999999998,,
1991-08-04 11:00:00,ASTRO COACH,Kollisjon,35.99833333333333,-5.313333333333333,,
1991-08-04 11:00:00,LANE,Kollisjon,35.99833333333333,-5.313333333333333,1.0,0.0
1991-07-29 18:00:00,FRITIDSBÅT,Kollisjon,59.90416666666666,10.721666666666666,,
1991-07-29 18:00:00,BÅTSERVICE I,Kollisjon,59.90416666666666,10.721666666666666,0.0,2.0
1991-07-27 16:00:00,SUNRISE II,Grunnstøting,59.670829999999995,10.624165,,
1991-07-21 16:00:00,PANSER II,Kollisjon,59.133333333333326,10.85,,
1991-07-21 16:00:00,FRITIDSBÅT,Kollisjon,59.133333333333326,10.85,,
1991-07-21 22:00:00,SYLVIA,Grunnstøting,61.766666666666666,5.288331666666666,,
1991-07-21 01:00:00,SWAN POINT,Brann/Eksplosjon,5.066666666666666,-9.7,1.0,0.0
1991-07-17 14:00:00,STRILBRIS,Kollisjon,58.67666666666666,9.241666666666667,,
1991-07-17 14:00:00,KRISTIANE B/I-27205,Kollisjon,58.67666666666666,9.241666666666667,,
1991-07-15 14:00:00,WILMASTER,Arbeidsulykke/Personulykke,13.049999999999999,55.21666666666666,1.0,0.0
1991-07-14 17:00:00,HAVIS,Kollisjon,53.54166666666666,0.36666666666666664,,
1991-07-14 17:00:00,DONA OURANIA,Kollisjon,53.54166666666666,0.36666666666666664,,
1991-07-10 13:00:00,OSLO COUNTESS,Grunnstøting,51.96666666666666,4.133333333333333,,
1991-07-07 01:00:00,ROCKY,Kollisjon,59.89666499999999,10.633331666666667,,
1991-07-07 01:00:00,ESSO OSLO,Kollisjon,59.89666499999999,10.633331666666667,,
1991-07-07 18:00:00,FRØYANES,Kollisjon,59.99999999999999,-4.816666666666666,,
1991-07-07 18:00:00,CASSARD LO244684,Kollisjon,59.99999999999999,-4.816666666666666,,
1991-07-06 19:00:00,SKAGTIND,Grunnstøting,63.89133333333333,9.766666666666666,,
1991-07-04 11:00:00,VIKINGEN,Lekkasje,66.33466666666666,12.925833333333332,,
1991-06-17 20:00:00,SVEALAND,Grunnstøting,62.502333333333326,6.601666666666666,,
1991-05-31 08:00:00,NORGAS COMMANDER,Miljøskade/Forurensing,-31.266666666666662,153.1333333333333,,
1991-03-19 00:00:00,AMAZON,Miljøskade/Forurensing,50.813333333333325,0.9433333333333332,,
1991-07-06 04:00:00,SEIFJORD,"Kontaktskade, Kaier, Broer etc",63.035000000000004,7.699999999999999,,
1991-02-12 09:00:00,SAINT BRICE,Miljøskade/Forurensing,70.35,18.749999999999996,,
1991-08-03 07:00:00,MIMOSA,Annen ulykke,-34.58333333333333,25.849999999999998,,
1991-08-08 22:00:00,MEGA BAY,Brann/Eksplosjon,38.699999999999996,-9.133331666666667,5.0,3.0
1991-07-29 14:00:00,EIDEFISK,Arbeidsulykke/Personulykke,59.25999999999999,5.183333333333333,0.0,3.0
1991-07-27 11:00:00,ROBÅT,Kollisjon,63.16,8.365,,
1991-07-27 11:00:00,FJORDVAKT,Kollisjon,63.16,8.365,0.0,1.0
1991-07-21 01:00:00,VASILIY SURIKOV,Grunnstøting,59.939166666666665,5.315833333333333,,
1991-07-17 11:00:00,LINDA MARIE,Grunnstøting,70.71666666666665,29.816666666666663,,
1991-04-03 00:00:00,SYDSTRAUM,Miljøskade/Forurensing,56.58333333333333,11.599999999999998,,
1991-07-12 09:00:00,HINNØY,Grunnstøting,68.15599999999999,14.658,,
1991-07-11 00:00:00,TEAM BORGA,Arbeidsulykke/Personulykke,6.999999999999999,93.99999999999999,1.0,0.0
1991-07-05 03:00:00,TROMSBULK,"Kontaktskade, Kaier, Broer etc",56.550999999999995,8.600333333333332,,
1991-07-04 01:00:00,KJELL OSKAR,Grunnstøting,65.47266666666665,12.207333333333333,,
1991-07-01 08:00:00,JO BREID,Arbeidsulykke/Personulykke,45.73333333333333,-23.883333333333333,0.0,1.0
1991-06-25 06:00:00,FAUSKEN,Grunnstøting,68.452,16.672666666666665,,
1991-06-25 17:00:00,NAUMA,Arbeidsulykke/Personulykke,54.83333333333333,11.133333333333333,1.0,0.0
1991-06-22 05:00:00,SJØLIV,Grunnstøting,67.93433333333333,15.486666666666666,,
1991-06-21 20:00:00,MAUD,Kollisjon,70.58483333333334,23.36783333333333,,
1991-06-19 23:00:00,ANITA,Grunnstøting,-38.57566666666666,-58.68733333333333,,
1991-06-18 06:00:00,SAUHOLM,Grunnstøting,68.107,15.356666666666666,,
1991-07-30 08:00:00,RADEK,Kollisjon,57.83433333333333,10.4515,,
1991-07-30 08:00:00,MANDO V -SZMZ-,Kollisjon,57.83433333333333,10.4515,,
1991-06-16 11:00:00,GALEAS NORDEN,Grunnstøting,68.45033333333332,17.63433333333333,,
1991-06-16 03:00:00,BERGINA,Arbeidsulykke/Personulykke,61.24999999999999,2.0,0.0,1.0
1991-06-14 00:00:00,FLEX,Annen ulykke,58.28333333333333,5.833333333333333,,
1991-06-14 05:00:00,LEKTER FLEX JXQX,Annen ulykke,58.28333333333333,5.833333333333333,,
1991-06-14 05:00:00,HADARVÅG,Annen ulykke,58.28333333333333,5.833333333333333,,
1991-06-13 01:00:00,LANGEFLU,Lekkasje,58.650166666666664,5.2075,,
1991-06-11 15:00:00,BRØNNØY,Grunnstøting,59.500833333333325,5.200833333333333,,
1991-06-10 10:00:00,NYHOLT,Kollisjon,30.549999999999997,139.31666666666666,,
1991-06-10 10:00:00,SEIEI MARU NO.18,Kollisjon,30.549999999999997,139.31666666666666,,
1991-06-07 17:00:00,BAMSE BRAKAR,"Kontaktskade, Kaier, Broer etc",59.86999999999999,10.661666666666665,0.0,1.0
1991-06-05 09:00:00,EWOS,Grunnstøting,60.665,4.9399999999999995,,
1991-06-05 12:00:00,NYKSUND,Grunnstøting,70.06783333333333,20.366666666666664,,
1991-05-26 12:00:00,AUSTRHEIM,Brann/Eksplosjon,60.53333333333333,5.299999999999999,0.0,1.0
1991-05-22 12:00:00,FRØYDIS,Brann/Eksplosjon,69.85,30.116666666666664,,
1991-05-20 01:00:00,LA MINERA,Kollisjon,28.395999999999997,-93.19349999999999,,
1991-05-20 01:00:00,HELICE,Kollisjon,28.395999999999997,-93.19349999999999,,
1991-05-12 18:00:00,RUNE,Annen ulykke,62.0875,5.099833333333333,,
1991-05-09 12:00:00,EFES,Kollisjon,29.88,-89.95083333333332,,
1991-05-09 12:00:00,ARIEL,Kollisjon,29.88,-89.95083333333332,,
1991-05-08 05:00:00,TØNSNES,Brann/Eksplosjon,71.98333333333333,15.549999999999999,,
1991-05-07 07:00:00,SEA ORIENT,Grunnstøting,59.54333333333333,5.226666666666666,,
1991-05-05 00:00:00,CORAL II,Grunnstøting,58.87033333333333,9.522499999999999,,
1991-04-30 09:00:00,MAASDIJK,Arbeidsulykke/Personulykke,5.8999999999999995,82.89999999999999,1.0,0.0
1991-04-20 03:00:00,LANDEGOVÆRING,Grunnstøting,70.98416666666667,24.61683333333333,,
1991-04-15 11:00:00,TROMSBULK,Grunnstøting,55.61716666666666,12.984166666666665,,
1991-04-13 09:00:00,SKOGØY,Arbeidsulykke/Personulykke,60.065,5.916666666666667,0.0,1.0
1991-04-11 08:00:00,TRÆNABANKEN,Arbeidsulykke/Personulykke,68.33333333333333,11.416666666666666,0.0,1.0
1991-03-27 19:00:00,HELLNES,Lekkasje,70.7675,23.833333333333332,,
1991-03-19 16:00:00,MF HEIMDAL,Annen ulykke,55.4,11.016666666666666,,
1991-03-19 16:00:00,DYNA BULK,Annen ulykke,55.4,11.016666666666666,,
1991-03-08 20:00:00,L-19813,Kollisjon,58.129999999999995,6.0249999999999995,,
1991-03-08 20:00:00,GRAVEL BULK,Kollisjon,58.129999999999995,6.0249999999999995,,
1991-05-30 07:00:00,BORACAY,Grunnstøting,58.03516666666666,7.923666666666666,,
1991-05-24 11:00:00,REPSØY,Brann/Eksplosjon,59.05833166666666,5.0,,
1991-02-14 21:00:00,NARCELLE,Grunnstøting,59.253,10.502833333333333,,
1991-05-22 07:00:00,SEABOURN SPIRIT,Kollisjon,49.490831666666665,-0.10216666666666666,,
1991-05-22 07:00:00,FERNGOLF,Kollisjon,49.490831666666665,-0.10216666666666666,,
1991-05-20 12:00:00,JANINA,Kantring,57.56666666666666,7.833333333333332,,
1991-05-18 06:00:00,ARGUS JUNIOR,Grunnstøting,65.47466666666666,12.207999999999998,,
1991-04-25 01:00:00,NORDBY,Grunnstøting,69.76783333333333,19.28333333333333,,
1991-03-12 19:00:00,DANA CIMBRIA,Grunnstøting,59.87599999999999,10.709999999999999,,
1991-04-23 20:00:00,MAISTROS,Kollisjon,-34.73166666666666,-57.90666666666666,,
1991-04-23 20:00:00,SALVADOR,Kollisjon,-34.73166666666666,-57.90666666666666,2.0,2.0
1991-04-21 07:00:00,VESTÅS,Grunnstøting,60.103333333333325,5.183333333333333,,
1991-04-19 15:00:00,SYNNØVE HELEN,Grunnstøting,70.83416666666666,23.73333333333333,,
1991-04-12 03:00:00,BORGØYGUTT,Grunnstøting,61.617999999999995,4.968,,
1991-04-16 03:00:00,NARVIK,Grunnstøting,63.9275,9.886666666666665,0.0,1.0
1991-04-02 00:00:00,OCEAN STAR,Kollisjon,56.23333333333333,3.6333333333333333,,
1991-04-02 00:00:00,POLAR PIONEER,Kollisjon,56.23333333333333,3.6333333333333333,,
1991-03-21 16:00:00,BÅTSMANN,Kollisjon,67.13833333333334,14.033333333333331,,
1991-03-21 16:00:00,REINØYFISK,Kollisjon,67.13833333333334,14.033333333333331,,
1991-04-15 07:00:00,T.O.SENIOR,Arbeidsulykke/Personulykke,75.71666666666665,13.883333333333331,1.0,0.0
1991-04-04 08:00:00,FRIGO,Brann/Eksplosjon,69.66666666666666,18.98333333333333,,
1991-03-09 12:00:00,DALGO,Miljøskade/Forurensing,56.959999999999994,10.865,,
1991-03-16 10:00:00,NORSEL,Annen ulykke,70.75,20.799999999999997,,
1991-03-15 18:00:00,KJØLNES,Annen ulykke,70.968,25.96783333333333,,
1991-03-09 00:00:00,ØYLINER,Grunnstøting,68.72166666666666,16.666666666666664,,
1991-03-04 00:00:00,DELFIN,Grunnstøting,63.23333,7.5666649999999995,1.0,0.0
1991-04-07 02:00:00,INGER HILDUR,Grunnstøting,59.88433333333333,5.534,,
1991-03-19 14:00:00,NORGAS VOYAGER,Kollisjon,51.415,2.6366666666666663,,
1991-03-19 14:00:00,CLIPPER CONFIDENCE,Kollisjon,51.415,2.6366666666666663,,
1991-02-12 11:00:00,NORMAND JARL,Arbeidsulykke/Personulykke,61.0,4.0,0.0,1.0
1991-01-01 12:00:00,DR.RIG PENROD 80,Kollisjon,54.029999999999994,-3.5949999999999998,,
1991-01-01 12:00:00,ANNE VIKING,Kollisjon,54.029999999999994,-3.5949999999999998,,
